"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Lat Pulldown (Cable)",,"",2,"normal",43.09,10,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45.36,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",47.63,10,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",47.63,10,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Row (Machine)",,"",0,"normal",45.36,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Row (Machine)",,"",1,"normal",47.63,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Seated Row (Machine)",,"",2,"normal",47.63,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",36.29,17,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",36.29,14,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",36.29,11,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,12,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,5,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Hammer Curl (Cable)",,"",0,"normal",27.22,15,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Hammer Curl (Cable)",,"",1,"normal",31.75,13,,,
"Pull (2026)","2 Feb 2026, 11:54","2 Feb 2026, 12:58","","Hammer Curl (Cable)",,"",2,"normal",31.75,11,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Bench Press (Smith Machine)",,"",0,"normal",52.16,8,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Bench Press (Smith Machine)",,"",1,"normal",52.16,8,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Bench Press (Smith Machine)",,"",2,"normal",47.63,8,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Bench Press (Smith Machine)",,"",3,"normal",47.63,7,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Incline Bench Press (Dumbbell)",,"",0,"normal",31.75,10,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Incline Bench Press (Dumbbell)",,"",1,"normal",31.75,8,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Incline Bench Press (Dumbbell)",,"",2,"normal",31.75,9,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Overhead Press (Barbell)",,"",0,"normal",29.48,4,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Overhead Press (Barbell)",,"",1,"normal",29.48,6,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Overhead Press (Barbell)",,"",2,"normal",29.48,5,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Chest Fly (Machine)",,"",0,"normal",34.02,15,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Chest Fly (Machine)",,"",1,"normal",34.02,13,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Chest Fly (Machine)",,"",2,"normal",34.02,10,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Triceps Rope Pushdown",,"",0,"normal",22.68,15,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Triceps Rope Pushdown",,"",1,"normal",22.68,15,,,
"Push (2026)","1 Feb 2026, 12:27","1 Feb 2026, 13:26","","Triceps Rope Pushdown",,"",2,"normal",22.68,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.68,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.68,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Single Arm Lat Pulldown",,"",0,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Single Arm Lat Pulldown",,"",1,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Single Arm Lat Pulldown",,"",2,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Shoulder Press (Dumbbell)",,"",0,"normal",18.14,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Shoulder Press (Dumbbell)",,"",1,"normal",18.14,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Shoulder Press (Dumbbell)",,"",2,"normal",18.14,10,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","T Bar Row",,"",0,"normal",29.48,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","T Bar Row",,"",1,"normal",29.48,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","T Bar Row",,"",2,"normal",29.48,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Lateral Raise (Machine)",,"",0,"normal",13.61,20,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Lateral Raise (Machine)",,"",1,"normal",13.61,20,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Lateral Raise (Machine)",,"",2,"normal",13.61,20,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Preacher Curl (Machine)",,"",0,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Preacher Curl (Machine)",,"",1,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Preacher Curl (Machine)",,"",2,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Triceps Extension (Machine)",,"",0,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Triceps Extension (Machine)",,"",1,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Triceps Extension (Machine)",,"",2,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Crunch (Machine)",,"",0,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Crunch (Machine)",,"",1,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Crunch (Machine)",,"",2,"normal",18.14,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Cable Fly Crossovers",,"",0,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Cable Fly Crossovers",,"",1,"normal",13.61,12,,,
"Upper (2026)","29 Jan 2026, 12:37","29 Jan 2026, 13:49","","Cable Fly Crossovers",,"",2,"normal",13.61,12,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Squat (Barbell)",,"",0,"normal",29.48,8,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Squat (Barbell)",,"",1,"normal",29.48,8,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Squat (Barbell)",,"",2,"normal",29.48,8,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Romanian Deadlift (Barbell)",,"",0,"normal",29.48,10,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Romanian Deadlift (Barbell)",,"",1,"normal",29.48,10,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Romanian Deadlift (Barbell)",,"",2,"normal",29.48,10,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Leg Press (Machine)",,"",0,"normal",62.6,12,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Leg Press (Machine)",,"",1,"normal",62.6,12,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Leg Press (Machine)",,"",2,"normal",62.6,12,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Leg Curl (Machine)",,"",0,"normal",27.22,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Leg Curl (Machine)",,"",1,"normal",27.22,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Leg Curl (Machine)",,"",2,"normal",27.22,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Calf Raise",,"",0,"normal",22.68,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Calf Raise",,"",1,"normal",22.68,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Calf Raise",,"",2,"normal",22.68,15,,,
"Leg (2026)","27 Jan 2026, 13:41","27 Jan 2026, 15:02","","Seated Calf Raise",,"",3,"normal",22.68,15,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Pull Up (Assisted)",,"",0,"normal",36.29,4,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Pull Up (Assisted)",,"",1,"normal",36.29,4,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Pull Up (Assisted)",,"",2,"normal",36.29,4,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Lat Pulldown (Cable)",,"",0,"normal",22.68,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Lat Pulldown (Cable)",,"",1,"normal",22.68,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Lat Pulldown (Cable)",,"",2,"normal",22.68,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",27.22,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",27.22,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",27.22,10,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Row (Machine)",,"",0,"normal",22.68,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Row (Machine)",,"",1,"normal",22.68,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Seated Row (Machine)",,"",2,"normal",22.68,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",18.14,20,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",18.14,20,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",18.14,20,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Bicep Curl (Dumbbell)",,"",1,"normal",18.14,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Bicep Curl (Dumbbell)",,"",2,"normal",18.14,12,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Hammer Curl (Cable)",,"",0,"normal",18.14,15,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Hammer Curl (Cable)",,"",1,"normal",18.14,15,,,
"Pull (2026)","26 Jan 2026, 12:22","26 Jan 2026, 13:19","","Hammer Curl (Cable)",,"",2,"normal",18.14,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Bench Press (Smith Machine)",,"",0,"normal",24.95,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Bench Press (Smith Machine)",,"",1,"normal",24.95,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Bench Press (Smith Machine)",,"",2,"normal",24.95,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Bench Press (Smith Machine)",,"",3,"normal",24.95,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.68,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.68,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Overhead Press (Barbell)",,"",0,"normal",13.61,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Overhead Press (Barbell)",,"",1,"normal",18.14,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Overhead Press (Barbell)",,"",2,"normal",18.14,10,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Lateral Raise (Dumbbell)",,"",0,"normal",9.07,12,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Lateral Raise (Dumbbell)",,"",1,"normal",9.07,12,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Lateral Raise (Dumbbell)",,"",2,"normal",9.07,12,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Chest Fly (Machine)",,"",0,"normal",18.14,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Chest Fly (Machine)",,"",1,"normal",18.14,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Chest Fly (Machine)",,"",2,"normal",18.14,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Triceps Rope Pushdown",,"",0,"normal",13.61,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Triceps Rope Pushdown",,"",1,"normal",13.61,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Triceps Rope Pushdown",,"",2,"normal",13.61,15,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Cable Crunch",,"",0,"normal",22.68,20,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Cable Crunch",,"",1,"normal",22.68,20,,,
"Push (2026)","25 Jan 2026, 12:48","25 Jan 2026, 13:50","","Cable Crunch",,"",2,"normal",22.68,20,,,
"Lower (2026)","23 Jan 2026, 13:36","23 Jan 2026, 13:59","","Hip Thrust (Machine)",,"Start is 45",0,"normal",65.77,10,,,
"Lower (2026)","23 Jan 2026, 13:36","23 Jan 2026, 13:59","","Hip Thrust (Machine)",,"Start is 45",1,"normal",70.31,10,,,
"Lower (2026)","23 Jan 2026, 13:36","23 Jan 2026, 13:59","","Hip Thrust (Machine)",,"Start is 45",2,"normal",74.84,10,,,
"Lower (2026)","23 Jan 2026, 13:36","23 Jan 2026, 13:59","","Bulgarian Split Squat",,"",0,"normal",22.68,10,,,
"Lower (2026)","23 Jan 2026, 13:36","23 Jan 2026, 13:59","","Bulgarian Split Squat",,"",1,"normal",22.68,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,8,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,7,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Single Arm Lat Pulldown",,"",0,"normal",22.68,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Single Arm Lat Pulldown",,"",1,"normal",22.68,8,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Shoulder Press (Dumbbell)",,"",0,"normal",27.22,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Shoulder Press (Dumbbell)",,"",1,"normal",27.22,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Shoulder Press (Dumbbell)",,"",2,"normal",27.22,9,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","T Bar Row",,"Starting weight 40 lbs",0,"normal",34.02,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","T Bar Row",,"Starting weight 40 lbs",1,"normal",34.02,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","T Bar Row",,"Starting weight 40 lbs",2,"normal",34.02,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Lateral Raise (Machine)",,"",0,"normal",18.14,20,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Lateral Raise (Machine)",,"",1,"normal",18.14,20,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Lateral Raise (Machine)",,"",2,"normal",20.41,15,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Preacher Curl (Machine)",,"",0,"normal",22.68,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Preacher Curl (Machine)",,"",1,"normal",22.68,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Preacher Curl (Machine)",,"",2,"normal",22.68,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Triceps Extension (Machine)",,"",0,"normal",27.22,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Triceps Extension (Machine)",,"",1,"normal",27.22,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Triceps Extension (Machine)",,"",2,"normal",27.22,11,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Crunch (Machine)",,"",0,"normal",29.48,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Crunch (Machine)",,"",1,"normal",29.48,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Crunch (Machine)",,"",2,"normal",29.48,10,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Cable Fly Crossovers",,"",0,"normal",18.14,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Cable Fly Crossovers",,"",1,"normal",20.41,12,,,
"Upper (2026)","22 Jan 2026, 12:30","22 Jan 2026, 13:58","","Cable Fly Crossovers",,"",2,"normal",22.68,12,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Squat (Barbell)",,"",0,"normal",52.16,7,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Squat (Barbell)",,"",1,"normal",52.16,8,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Squat (Barbell)",,"",2,"normal",52.16,7,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Romanian Deadlift (Barbell)",,"",0,"normal",54.43,10,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Romanian Deadlift (Barbell)",,"",1,"normal",54.43,10,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Romanian Deadlift (Barbell)",,"",2,"normal",54.43,10,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Leg Press (Machine)",,"",0,"normal",76.2,12,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Leg Press (Machine)",,"",1,"normal",80.74,12,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Leg Press (Machine)",,"",2,"normal",80.74,12,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Leg Curl (Machine)",,"",0,"normal",47.63,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Leg Curl (Machine)",,"",1,"normal",47.63,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Leg Curl (Machine)",,"",2,"normal",47.63,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Calf Raise",,"Base weight 25 lbs",0,"normal",36.29,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Calf Raise",,"Base weight 25 lbs",1,"normal",36.29,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Calf Raise",,"Base weight 25 lbs",2,"normal",36.29,15,,,
"Leg (2026)","20 Jan 2026, 12:32","20 Jan 2026, 13:38","","Seated Calf Raise",,"Base weight 25 lbs",3,"normal",38.56,15,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Pull Up (Assisted)",,"",0,"normal",27.22,5,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Pull Up (Assisted)",,"",1,"normal",22.68,5,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Pull Up (Assisted)",,"",2,"normal",18.14,4,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Lat Pulldown (Cable)",,"",0,"normal",43.09,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Lat Pulldown (Cable)",,"",1,"normal",38.56,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Lat Pulldown (Cable)",,"",2,"normal",40.82,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",40.82,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",40.82,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45.36,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Row (Machine)",,"",0,"normal",40.82,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Row (Machine)",,"",1,"normal",45.36,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Seated Row (Machine)",,"",2,"normal",45.36,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",31.75,15,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",31.75,14,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",31.75,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,12,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,11,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Hammer Curl (Cable)",,"",0,"normal",29.48,15,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Hammer Curl (Cable)",,"",1,"normal",29.48,10,,,
"Pull (2026)","19 Jan 2026, 12:08","19 Jan 2026, 13:20","","Hammer Curl (Cable)",,"",2,"normal",27.22,11,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Bench Press (Smith Machine)",,"Base weight 35 lbs",0,"normal",47.63,8,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Bench Press (Smith Machine)",,"Base weight 35 lbs",1,"normal",47.63,8,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Bench Press (Smith Machine)",,"Base weight 35 lbs",2,"normal",52.16,7,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Bench Press (Smith Machine)",,"Base weight 35 lbs",3,"normal",52.16,6,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,8,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,7,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,6,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Overhead Press (Barbell)",,"",0,"normal",29.48,8,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Overhead Press (Barbell)",,"",1,"normal",29.48,7,,,
"Push (2026)","18 Jan 2026, 11:47","18 Jan 2026, 13:06","","Overhead Press (Barbell)",,"",2,"normal",29.48,6,,,
